File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
src/java.instrument/share/native/libinstrument/JavaExceptions.h,55,1,1,19,194,1077.59,0.01,97.00,11.11,104526.25,0.74,5807.01,76,31,131,10,37,96,98,19,false
src/java.instrument/share/native/libinstrument/JarFacade.c,85,9,1,8,432,2562.08,0.00,216.00,11.86,553408.96,2.25,30744.94,39,16,124,26,35,285,147,29,false
src/java.instrument/unix/native/libinstrument/FileSystemSupport_md.c,119,31,8,7,724,4376.14,0.00,362.00,12.09,1584163.17,3.00,88009.06,36,17,155,27,39,481,243,45,false
src/java.instrument/unix/native/libinstrument/FileSystemSupport_md.h,4,1,1,1,22,73.08,0.09,11.00,6.64,803.91,0.03,44.66,24,2,28,4,6,13,9,3,false
src/java.instrument/unix/native/libinstrument/EncodingSupport_md.c,93,10,3,13,515,3292.04,0.00,257.50,12.78,847701.19,2.99,47094.51,48,19,141,26,58,332,183,16,true
src/jdk.sctp/unix/native/libsctp/SctpChannelImpl.c,433,1,1,29,2703,21684.46,0.00,1351.50,16.04,29306547.96,3.00,1628141.55,85,71,518,36,224,1589,1114,90,true
src/jdk.sctp/unix/native/libsctp/Sctp.h,224,1,1,11,712,5544.99,0.00,356.00,15.58,1974015.24,3.00,109667.51,32,35,256,16,205,298,414,6,false
src/jdk.sctp/unix/native/libsctp/SctpNet.c,531,108,40,49,3126,25708.23,0.00,1563.00,16.45,40181962.29,3.00,2232331.24,130,98,661,36,263,1914,1212,112,true
src/java.security.jgss/windows/native/libsspi_bridge/sspi.cpp,1432,214,22,50,7625,67983.58,0.00,3812.50,17.83,259187399.76,3.00,14399299.99,72,167,1504,41,442,4703,2922,346,true
src/java.security.jgss/windows/native/libw2k_lsa_auth/NativeCreds.c,750,171,57,40,4000,32972.70,0.00,2000.00,16.49,65945391.87,3.00,3663632.88,166,161,916,33,270,2584,1416,228,true
src/java.security.jgss/windows/native/libw2k_lsa_auth/WindowsDirectory.c,20,6,4,4,97,523.05,0.02,48.50,10.78,25368.16,0.29,1409.34,29,2,49,18,24,59,38,7,false
src/java.security.jgss/share/native/libj2gss/gssapi.h,425,15,9,74,1428,11375.14,0.00,714.00,15.93,8121849.93,3.00,451213.89,196,87,621,20,230,749,679,50,false
src/java.security.jgss/share/native/libj2gss/NativeUtil.h,63,1,1,20,371,2390.33,0.01,185.50,12.89,443406.59,1.94,24633.70,24,9,87,11,76,200,171,11,false
src/java.security.jgss/share/native/libj2gss/NativeUtil.c,660,123,25,30,3648,28931.33,0.00,1824.00,15.86,52770745.57,3.00,2931708.09,111,44,771,33,211,2438,1210,213,true
src/java.security.jgss/share/native/libj2gss/NativeFunc.h,214,1,1,12,867,6445.82,0.00,433.50,14.87,2794264.13,3.00,155236.90,27,41,241,11,162,419,448,3,false
src/java.security.jgss/share/native/libj2gss/GSSLibStub.c,1175,230,86,59,7090,60432.05,0.00,3545.00,17.05,214231632.38,3.00,11901757.35,304,235,1479,33,335,4488,2602,225,false
src/java.security.jgss/share/native/libj2gss/NativeFunc.c,215,4,1,6,1146,8047.63,0.00,573.00,14.04,4611294.00,3.00,256183.00,31,41,246,22,108,751,395,70,false
src/java.security.jgss/macosx/native/libosxkrb5/nativeccache.c,421,170,74,35,2992,23081.02,0.00,1496.00,15.43,34529209.79,3.00,1918289.43,79,122,500,32,178,1947,1045,168,true
src/jdk.jpackage/windows/native/libjpackage/IconSwap.h,5,1,1,2,16,60.92,0.12,8.00,7.61,487.34,0.02,27.07,24,5,29,8,6,9,7,3,false
src/jdk.jpackage/windows/native/libjpackage/JniUtils.h,42,5,5,8,232,1302.61,0.01,116.00,11.23,151103.07,0.95,8394.62,24,22,66,18,31,135,97,6,false
src/jdk.jpackage/windows/native/libjpackage/jpackage.cpp,88,11,9,24,523,3459.49,0.00,261.50,13.23,904657.48,3.00,50258.75,57,43,145,20,78,300,223,7,true
src/jdk.jpackage/windows/native/libjpackage/VersionInfo.h,21,1,1,5,111,573.86,0.02,55.50,10.34,31849.32,0.33,1769.41,29,12,50,13,23,71,40,5,false
src/jdk.jpackage/windows/native/libjpackage/ResourceEditor.cpp,87,42,34,27,605,4001.90,0.00,302.50,13.23,1210574.59,3.00,67254.14,25,25,112,23,75,408,197,24,false
src/jdk.jpackage/windows/native/libjpackage/IconSwap.cpp,132,1,1,16,879,6006.11,0.00,439.50,13.67,2639685.49,3.00,146649.19,31,27,163,25,89,513,366,19,false
src/jdk.jpackage/windows/native/libjpackage/WindowsRegistry.cpp,125,27,12,16,726,4951.45,0.00,363.00,13.64,1797376.32,3.00,99854.24,51,43,176,23,90,435,291,29,true
src/jdk.jpackage/windows/native/libjpackage/VersionInfo.cpp,197,54,39,39,1270,9366.30,0.00,635.00,14.75,5947600.55,3.00,330422.25,34,49,231,32,134,814,456,35,true
src/jdk.jpackage/windows/native/libjpackage/ResourceEditor.h,56,1,1,7,246,1415.70,0.01,123.00,11.51,174131.39,1.04,9673.97,46,19,102,15,39,146,100,7,false
src/jdk.jpackage/windows/native/libjpackage/JniUtils.cpp,43,18,14,19,279,1692.44,0.01,139.50,12.13,236095.22,1.27,13116.40,24,16,67,22,45,173,106,14,false
src/jdk.jpackage/windows/native/applauncher/WinLauncher.cpp,236,101,86,76,1536,11880.51,0.00,768.00,15.47,9124234.73,3.00,506901.93,37,79,273,28,185,1006,530,38,true
src/jdk.jpackage/windows/native/common/WinSysInfo.h,9,1,1,4,21,77.71,0.10,10.50,7.40,815.95,0.03,45.33,31,9,40,5,8,11,10,3,false
src/jdk.jpackage/windows/native/common/PlatformLogEvent.cpp,49,22,22,17,321,1980.55,0.01,160.50,12.34,317877.62,1.55,17659.87,24,17,73,17,55,209,112,9,false
src/jdk.jpackage/windows/native/common/MsiDb.cpp,188,94,75,47,1154,7956.62,0.00,577.00,13.79,4590969.57,3.00,255053.86,36,56,224,23,96,748,406,43,false
src/jdk.jpackage/windows/native/common/Executor.cpp,103,58,41,31,659,4406.40,0.00,329.50,13.37,1451910.07,3.00,80661.67,30,33,133,24,79,445,214,32,false
src/jdk.jpackage/windows/native/common/WinFileUtils.h,156,28,26,38,879,6182.38,0.00,439.50,14.07,2717155.49,3.00,150953.08,111,55,267,20,111,529,350,55,true
src/jdk.jpackage/windows/native/common/Resources.h,55,10,10,16,319,1914.00,0.01,159.50,12.00,305283.00,1.51,16960.17,57,24,112,13,51,191,128,12,false
src/jdk.jpackage/windows/native/common/WinApp.h,7,1,1,2,17,66.42,0.12,8.50,7.81,564.55,0.02,31.36,24,7,31,8,7,9,8,3,false
src/jdk.jpackage/windows/native/common/Guid.h,33,1,1,5,141,783.20,0.01,70.50,11.11,55215.39,0.48,3067.52,31,11,64,18,29,87,54,5,false
src/jdk.jpackage/windows/native/common/MsiCA.cpp,151,122,108,51,1163,8407.12,0.00,581.50,14.46,4888738.03,3.00,271596.56,30,52,181,28,122,761,402,37,false
src/jdk.jpackage/windows/native/common/WinFileUtils.cpp,522,17,16,19,211,1348.78,0.01,105.50,12.78,142296.18,0.91,7905.34,46,122,568,21,63,121,90,136,true
src/jdk.jpackage/windows/native/common/MsiDb.h,88,2,1,18,429,2672.16,0.00,214.50,12.46,573179.01,2.30,31843.28,60,47,148,17,58,245,184,20,false
src/jdk.jpackage/windows/native/common/WinSysInfo.cpp,149,99,81,30,922,6323.06,0.00,461.00,13.72,2914929.96,3.00,161940.55,29,30,178,28,88,614,308,41,true
src/jdk.jpackage/windows/native/common/WinErrorHandling.h,15,6,6,8,101,541.11,0.02,50.50,10.72,27326.19,0.30,1518.12,36,12,51,10,31,58,43,5,false
src/jdk.jpackage/windows/native/common/UniqueHandle.h,12,1,1,3,46,208.08,0.04,23.00,9.05,4785.93,0.09,265.88,24,7,36,10,13,26,20,3,false
src/jdk.jpackage/windows/native/common/PlatformLogEvent.h,11,1,1,2,26,110.45,0.08,13.00,8.50,1435.80,0.04,79.77,24,6,35,8,11,13,13,3,false
src/jdk.jpackage/windows/native/common/WinDll.cpp,44,40,36,18,312,1795.52,0.01,156.00,11.51,280101.88,1.43,15561.22,25,11,69,17,37,209,103,13,false
src/jdk.jpackage/windows/native/common/MsiUtils.h,207,27,25,37,1082,7757.86,0.00,541.00,14.34,4197001.64,3.00,233166.76,45,71,252,19,125,665,417,31,false
src/jdk.jpackage/windows/native/common/Guid.cpp,75,51,39,27,568,3757.16,0.00,284.00,13.23,1067032.07,3.00,59279.56,28,34,103,26,72,377,191,25,false
src/jdk.jpackage/windows/native/common/Resources.cpp,105,35,27,30,668,4447.69,0.00,334.00,13.32,1485526.88,3.00,82529.27,40,23,145,24,77,421,247,23,true
src/jdk.jpackage/windows/native/common/Executor.h,45,1,1,7,195,1044.72,0.01,97.50,10.72,101860.46,0.73,5658.91,51,15,96,11,30,121,74,13,false
src/jdk.jpackage/windows/native/common/MsiUtils.cpp,286,33,28,19,360,2354.10,0.01,180.00,13.08,423737.49,1.88,23540.97,44,90,330,25,68,221,139,63,false
src/jdk.jpackage/windows/native/common/Flag.h,19,2,2,3,81,412.08,0.02,40.50,10.17,16689.42,0.22,927.19,24,7,43,17,17,46,35,4,false
src/jdk.jpackage/windows/native/common/WinErrorHandling.cpp,93,38,25,23,589,3978.63,0.00,294.50,13.51,1171706.16,3.00,65094.79,31,24,124,32,76,387,202,36,false
src/jdk.jpackage/windows/native/common/MsiCA.h,135,16,15,34,690,4723.39,0.00,345.00,13.69,1629568.91,3.00,90531.61,107,52,242,17,98,389,301,28,false
src/jdk.jpackage/windows/native/common/WinApp.cpp,84,3,1,19,415,2694.12,0.00,207.50,12.98,559029.70,2.26,31057.21,27,27,111,20,70,268,147,13,false
src/jdk.jpackage/windows/native/libmsica/Version.cpp,60,34,24,18,366,2286.74,0.01,183.00,12.50,418473.69,1.86,23248.54,31,26,91,32,44,251,115,19,false
src/jdk.jpackage/windows/native/libmsica/Version.h,88,14,9,10,415,2552.15,0.00,207.50,12.30,529570.10,2.18,29420.56,52,33,140,26,45,265,150,19,false
src/jdk.jpackage/windows/native/libmsica/libmsica.cpp,132,69,52,37,817,5737.27,0.00,408.50,14.04,2343676.63,3.00,130204.26,32,33,164,30,100,544,273,36,false
src/jdk.jpackage/windows/native/msiwrapper/MsiWrapper.cpp,42,17,16,24,281,1739.34,0.01,140.50,12.38,244377.37,1.30,13576.52,32,15,74,20,53,185,96,7,false
src/jdk.jpackage/share/native/applauncher/JvmLauncher.cpp,292,67,40,41,1832,13511.07,0.00,916.00,14.75,12376142.17,3.00,687563.45,38,77,330,29,137,1198,634,58,true
src/jdk.jpackage/share/native/applauncher/CfgFile.h,75,1,1,11,425,2655.37,0.00,212.50,12.50,564265.95,2.28,31348.11,33,30,108,15,61,233,192,5,false
src/jdk.jpackage/share/native/applauncher/PackageFile.h,15,1,1,4,40,166.80,0.05,20.00,8.34,3335.94,0.07,185.33,24,9,39,8,10,21,19,3,false
src/jdk.jpackage/share/native/applauncher/PackageFile.cpp,28,18,15,13,158,835.09,0.01,79.00,10.57,65972.39,0.54,3665.13,24,7,52,16,23,108,50,8,false
src/jdk.jpackage/share/native/applauncher/JvmLauncherLib.c,111,18,5,18,529,3566.24,0.00,264.50,13.48,943269.43,3.00,52403.86,25,25,136,27,80,328,201,27,false
src/jdk.jpackage/share/native/applauncher/StringProcessing.h,42,1,1,11,194,1089.25,0.01,97.00,11.23,105657.61,0.74,5869.87,24,17,66,12,37,114,80,4,false
src/jdk.jpackage/share/native/applauncher/AppLauncher.cpp,134,53,44,45,828,5728.82,0.00,414.00,13.84,2371730.97,3.00,131762.83,25,31,159,26,95,547,281,18,true
src/jdk.jpackage/share/native/applauncher/JvmLauncher.h,89,1,1,17,395,2557.91,0.01,197.50,12.95,505188.15,2.11,28066.01,24,39,113,18,71,235,160,8,false
